task	model	srho_mean	srho_sd	srho_min	2021_dataset	2022_dataset	2020_dataset	dim_red	n_modalities	feature_set
task_11	lasso	-0.144	0.137	-0.241	-0.047	-0.241	NA	none	6	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_11	rf	-0.377	0.118	-0.46	-0.294	-0.46	NA	none	6	pbmc_cell_frequency+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_11	elnet	-0.047	0.107	-0.123	0.028	-0.123	NA	none	5	pbmc_cell_frequency+plasma_ab_titer+t_cell_activation+metadata+baseline
task_11	lasso	-0.12	0.21	-0.269	0.028	-0.269	NA	none	5	pbmc_cell_frequency+plasma_ab_titer+t_cell_activation+metadata+baseline
task_11	rf	-0.108	0.042	-0.138	-0.138	-0.078	NA	none	5	pbmc_cell_frequency+plasma_ab_titer+t_cell_activation+metadata+baseline
task_11	elnet	-0.174	0.151	-0.281	-0.067	-0.281	NA	none	6	pbmc_cell_frequency+plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	lasso	-0.188	0.17	-0.308	-0.067	-0.308	NA	none	6	pbmc_cell_frequency+plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	rf	-0.081	0.055	-0.12	-0.12	-0.042	NA	none	6	pbmc_cell_frequency+plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	elnet	-0.075	0.02	-0.089	-0.06	-0.089	NA	none	5	pbmc_cell_frequency+plasma_ab_titer+t_cell_polarization+metadata+baseline
task_11	lasso	-0.053	0.011	-0.06	-0.06	-0.045	NA	none	5	pbmc_cell_frequency+plasma_ab_titer+t_cell_polarization+metadata+baseline
task_11	rf	-0.244	0.011	-0.252	-0.252	-0.236	NA	none	5	pbmc_cell_frequency+plasma_ab_titer+t_cell_polarization+metadata+baseline
task_11	elnet	-0.042	0.102	-0.114	0.03	-0.114	NA	none	4	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_11	lasso	-0.064	0.132	-0.158	0.029	-0.158	NA	none	4	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_11	rf	0.062	0.002	0.06	0.063	0.06	NA	none	4	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_11	elnet	-0.316	0.027	-0.335	-0.297	-0.335	NA	none	5	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_11	lasso	-0.355	0.005	-0.359	-0.359	-0.352	NA	none	5	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_11	rf	-0.374	0.184	-0.504	-0.244	-0.504	NA	none	5	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_11	elnet	-0.198	0.348	-0.444	0.048	-0.444	NA	none	6	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_11	lasso	-0.209	0.363	-0.466	0.048	-0.466	NA	none	6	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_11	rf	-0.485	0.118	-0.568	-0.401	-0.568	NA	none	6	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_11	elnet	-0.161	0.16	-0.274	-0.047	-0.274	NA	none	7	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	lasso	-0.202	0.218	-0.356	-0.047	-0.356	NA	none	7	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	rf	-0.401	0.048	-0.435	-0.368	-0.435	NA	none	7	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	elnet	-0.126	0.112	-0.205	-0.047	-0.205	NA	none	6	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_11	lasso	-0.022	0.036	-0.047	-0.047	0.004	NA	none	6	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_11	rf	-0.463	0.124	-0.551	-0.375	-0.551	NA	none	6	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_11	elnet	-0.079	0.143	-0.18	0.022	-0.18	NA	none	5	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_11	lasso	-0.074	0.135	-0.17	0.021	-0.17	NA	none	5	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_11	rf	-0.045	0.085	-0.105	0.015	-0.105	NA	none	5	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_11	elnet	-0.071	0.036	-0.096	-0.046	-0.096	NA	none	6	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	lasso	-0.181	0.005	-0.185	-0.185	-0.177	NA	none	6	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	rf	-0.134	0.023	-0.15	-0.15	-0.118	NA	none	6	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	elnet	-0.076	0.051	-0.112	-0.04	-0.112	NA	none	5	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_11	lasso	-0.095	0.084	-0.154	-0.036	-0.154	NA	none	5	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_11	rf	-0.191	0.054	-0.229	-0.229	-0.153	NA	none	5	pbmc_cell_frequency+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_11	elnet	0.058	0.229	-0.104	-0.104	0.22	NA	none	4	pbmc_cell_frequency+plasma_cytokine_concentration_by_olink+metadata+baseline
task_11	lasso	0.053	0.255	-0.128	-0.128	0.233	NA	none	4	pbmc_cell_frequency+plasma_cytokine_concentration_by_olink+metadata+baseline
task_11	rf	-0.442	0.181	-0.57	-0.314	-0.57	NA	none	4	pbmc_cell_frequency+plasma_cytokine_concentration_by_olink+metadata+baseline
task_11	elnet	-0.01	0.082	-0.068	0.048	-0.068	NA	none	5	pbmc_cell_frequency+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_11	lasso	0.019	0.04	-0.009	0.048	-0.009	NA	none	5	pbmc_cell_frequency+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_11	rf	-0.431	0.082	-0.489	-0.372	-0.489	NA	none	5	pbmc_cell_frequency+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_11	elnet	-0.19	0.201	-0.332	-0.047	-0.332	NA	none	6	pbmc_cell_frequency+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	lasso	-0.115	0.096	-0.183	-0.047	-0.183	NA	none	6	pbmc_cell_frequency+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	rf	-0.517	0.073	-0.568	-0.466	-0.568	NA	none	6	pbmc_cell_frequency+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	elnet	-0.17	0.174	-0.293	-0.047	-0.293	NA	none	5	pbmc_cell_frequency+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_11	lasso	-0.085	0.063	-0.129	-0.04	-0.129	NA	none	5	pbmc_cell_frequency+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_11	rf	-0.543	0.122	-0.63	-0.457	-0.63	NA	none	5	pbmc_cell_frequency+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_11	elnet	-0.084	0.15	-0.189	0.022	-0.189	NA	none	4	pbmc_cell_frequency+t_cell_activation+metadata+baseline
task_11	lasso	-0.095	0.166	-0.212	0.022	-0.212	NA	none	4	pbmc_cell_frequency+t_cell_activation+metadata+baseline
task_11	rf	-0.224	0.13	-0.316	-0.132	-0.316	NA	none	4	pbmc_cell_frequency+t_cell_activation+metadata+baseline
task_11	elnet	-0.139	0.11	-0.217	-0.061	-0.217	NA	none	5	pbmc_cell_frequency+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	lasso	-0.142	0.116	-0.224	-0.061	-0.224	NA	none	5	pbmc_cell_frequency+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	rf	-0.281	0.077	-0.335	-0.226	-0.335	NA	none	5	pbmc_cell_frequency+t_cell_activation+t_cell_polarization+metadata+baseline
task_11	elnet	-0.134	0.117	-0.217	-0.051	-0.217	NA	none	4	pbmc_cell_frequency+t_cell_polarization+metadata+baseline
task_11	lasso	-0.134	0.117	-0.217	-0.051	-0.217	NA	none	4	pbmc_cell_frequency+t_cell_polarization+metadata+baseline
task_11	rf	-0.331	0.19	-0.465	-0.196	-0.465	NA	none	4	pbmc_cell_frequency+t_cell_polarization+metadata+baseline
task_11	elnet	-0.146	0.376	-0.412	0.12	-0.412	NA	pca	3	pbmc_cell_frequency_pca+metadata+baseline
task_11	lasso	-0.345	0.079	-0.402	-0.289	-0.402	NA	pca	3	pbmc_cell_frequency_pca+metadata+baseline
task_11	rf	0.126	0.25	-0.051	0.302	-0.051	NA	pca	3	pbmc_cell_frequency_pca+metadata+baseline
task_11	elnet	-0.102	0.238	-0.271	0.066	-0.271	NA	pca	4	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+metadata+baseline
task_11	lasso	-0.117	0.365	-0.376	0.141	-0.376	NA	pca	4	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+metadata+baseline
task_11	rf	-0.126	0.049	-0.161	-0.161	-0.092	NA	pca	4	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+metadata+baseline
task_11	elnet	-0.057	0.17	-0.177	0.063	-0.177	NA	pca	5	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+metadata+baseline
task_11	lasso	-0.117	0.365	-0.376	0.141	-0.376	NA	pca	5	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+metadata+baseline
task_11	rf	-0.213	0.1	-0.284	-0.284	-0.143	NA	pca	5	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+metadata+baseline
task_11	elnet	-0.087	0.325	-0.317	0.143	-0.317	NA	pca	6	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_11	lasso	-0.117	0.365	-0.376	0.141	-0.376	NA	pca	6	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_11	rf	-0.219	0.072	-0.271	-0.271	-0.168	NA	pca	6	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_11	elnet	-0.153	0.309	-0.372	0.065	-0.372	NA	pca	7	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_11	lasso	-0.117	0.365	-0.376	0.141	-0.376	NA	pca	7	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_11	rf	-0.12	0.24	-0.29	-0.29	0.05	NA	pca	7	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_11	elnet	-0.155	0.306	-0.372	0.061	-0.372	NA	pca	8	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_11	lasso	-0.122	0.359	-0.376	0.132	-0.376	NA	pca	8	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_11	rf	-0.139	0.029	-0.16	-0.16	-0.119	NA	pca	8	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_11	elnet	0.041	0.09	-0.023	0.105	-0.023	NA	pca	9	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	0.005	0.196	-0.133	0.144	-0.133	NA	pca	9	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.026	0.063	-0.07	0.019	-0.07	NA	pca	9	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	0.032	0.077	-0.023	0.087	-0.023	NA	pca	8	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	0.02	0.175	-0.104	0.144	-0.104	NA	pca	8	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.278	0.269	-0.468	-0.088	-0.468	NA	pca	8	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	-0.087	0.325	-0.317	0.143	-0.317	NA	pca	7	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_11	lasso	-0.117	0.365	-0.376	0.141	-0.376	NA	pca	7	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_11	rf	-0.169	0.109	-0.246	-0.246	-0.092	NA	pca	7	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_11	elnet	0.031	0.109	-0.046	0.108	-0.046	NA	pca	8	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	0.044	0.154	-0.065	0.152	-0.065	NA	pca	8	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.072	0.221	-0.228	0.085	-0.228	NA	pca	8	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	0.02	0.093	-0.046	0.086	-0.046	NA	pca	7	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	0.039	0.147	-0.065	0.144	-0.065	NA	pca	7	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.194	0.13	-0.286	-0.102	-0.286	NA	pca	7	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	-0.091	0.26	-0.275	0.093	-0.275	NA	pca	6	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_11	lasso	-0.123	0.357	-0.376	0.129	-0.376	NA	pca	6	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_11	rf	-0.221	0.041	-0.25	-0.25	-0.192	NA	pca	6	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_11	elnet	-0.093	0.258	-0.275	0.09	-0.275	NA	pca	7	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_11	lasso	-0.122	0.359	-0.376	0.132	-0.376	NA	pca	7	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_11	rf	-0.17	0.223	-0.328	-0.328	-0.012	NA	pca	7	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_11	elnet	-0.02	0.135	-0.116	0.075	-0.116	NA	pca	8	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	-0.056	0.254	-0.236	0.123	-0.236	NA	pca	8	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.191	0.092	-0.256	-0.125	-0.256	NA	pca	8	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	-0.01	0.158	-0.122	0.102	-0.122	NA	pca	7	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	-0.049	0.264	-0.236	0.138	-0.236	NA	pca	7	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.142	0.029	-0.162	-0.121	-0.162	NA	pca	7	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	-0.046	0.186	-0.177	0.086	-0.177	NA	pca	6	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_activation_pca+metadata+baseline
task_11	lasso	-0.117	0.365	-0.376	0.141	-0.376	NA	pca	6	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_activation_pca+metadata+baseline
task_11	rf	-0.062	0.043	-0.092	-0.092	-0.032	NA	pca	6	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_activation_pca+metadata+baseline
task_11	elnet	0.021	0.146	-0.083	0.124	-0.083	NA	pca	7	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	-0.045	0.269	-0.235	0.146	-0.235	NA	pca	7	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.224	0.104	-0.298	-0.151	-0.298	NA	pca	7	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	0.027	0.145	-0.075	0.129	-0.075	NA	pca	6	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_11	lasso	-0.046	0.267	-0.235	0.143	-0.235	NA	pca	6	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_11	rf	-0.254	0.005	-0.258	-0.258	-0.251	NA	pca	6	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_11	elnet	-0.082	0.275	-0.277	0.112	-0.277	NA	pca	5	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_11	lasso	-0.117	0.365	-0.376	0.141	-0.376	NA	pca	5	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_11	rf	-0.361	0.068	-0.409	-0.313	-0.409	NA	pca	5	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_11	elnet	-0.065	0.197	-0.205	0.074	-0.205	NA	pca	6	pbmc_cell_frequency_pca+pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
